County,Year,Month,Value_Class,Has_Occurrence,Temperature,Rainfall,Humidity,NDVI,SoilMoisture,Elevation,Temperature_MA,Rainfall_MA,Humidity_MA,WS,WD,Pressure,Sunshine,Visibility
东明县,2023,5,1,0,1.4249211933078896,-0.6671476987437657,-0.5554510333785229,-1.389512886440769,-0.05320484145240849,1.4249211933078896,1.4249211933078896,-0.6671476987437657,-0.5554510333785229,1.706106548743319,1.2157787166263891,0.26030235045014044,0.6397049234917289,0.8708254418740673
东明县,2023,6,1,0,1.4249211933078896,-0.6671476987437657,-0.5554510333785229,-1.389512886440769,-0.05320484145240849,1.4249211933078896,1.4249211933078896,-0.6671476987437657,-0.5554510333785229,-0.7822305522703398,-0.48545957227743264,1.7177521571156786,-0.31816176803311463,-0.4807231587788205
东明县,2023,7,1,0,1.4249211933078896,-0.6671476987437657,-0.5554510333785229,-1.389512886440769,-0.05320484145240849,1.4249211933078896,1.4249211933078896,-0.6671476987437657,-0.5554510333785229,-0.4888426023683588,1.563149013765549,1.6336071710531597,-0.14507291554068924,0.6391931823196075
东明县,2023,8,1,0,1.4249211933078896,-0.6671476987437657,-0.5554510333785229,-1.389512886440769,-0.05320484145240849,1.4249211933078896,1.4249211933078896,-0.6671476987437657,-0.5554510333785229,0.9329759092110523,1.7104536690087666,-1.3451816283192854,1.59105389789097,1.4609787503351261
东明县,2023,10,1,0,1.4249211933078896,-0.6671476987437657,-0.5554510333785229,-1.389512886440769,-0.05320484145240849,1.4249211933078896,1.4249211933078896,-0.6671476987437657,-0.5554510333785229,-0.01771527031786433,0.9565130696000846,-0.06767005562669944,0.25071764466735347,-1.377629267220296
东明县,2023,12,1,0,1.4249211933078896,-0.6671476987437657,-0.5554510333785229,-1.389512886440769,-0.05320484145240849,1.4249211933078896,1.4249211933078896,-0.6671476987437657,-0.5554510333785229,1.4057766710621764,-1.2643611101508427,-0.9099178721866037,-1.5526337549859957,-0.7243853648817135
东港区,2022,12,1,0,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.2203688881020165,1.0818317761989726,-0.33967095014658516,-0.33967095014658516,2.269952684441942,-1.1033770222815462,-1.2469471106678949,-0.13720044997891295,-0.3490454428561807,-1.4744100166849277,-0.34565743060964427
东港区,2023,1,1,0,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.2203688881020165,1.0818317761989726,-0.33967095014658516,-0.33967095014658516,2.269952684441942,-1.1033770222815462,0.5494740973827071,1.450342537051495,0.9913406340473174,0.9652569417667203,0.7942639473491575
东港区,2023,3,1,0,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.2203688881020165,1.0818317761989726,-0.33967095014658516,-0.33967095014658516,2.269952684441942,-1.1033770222815462,0.7492222763130687,0.29197696724269756,0.1932607063325533,-1.4175882022372615,0.33657558879253235
东港区,2023,4,1,0,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.2203688881020165,1.0818317761989726,-0.33967095014658516,-0.33967095014658516,2.269952684441942,-1.1033770222815462,0.09663272126067766,-1.1040259638664098,0.0882008777155619,1.6088358461851882,-1.5931480229793684
东港区,2023,5,1,0,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.2203688881020165,1.0818317761989726,-0.33967095014658516,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.0932898769614225,-0.21117910383448757,-0.6014955471589546,-0.6449393213506184,0.755316992147746
东港区,2023,6,1,0,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.2203688881020165,1.0818317761989726,-0.33967095014658516,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.0258977732541217,-0.9191821908963173,1.0037371836067905,1.3446849166125374,1.6208958029801548
东港区,2023,7,1,0,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.2203688881020165,1.0818317761989726,-0.33967095014658516,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.7185648955029298,0.8648274824626765,-1.3347690013055935,0.15963823849904887,1.233092477974288
东港区,2023,8,1,0,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.2203688881020165,1.0818317761989726,-0.33967095014658516,-0.33967095014658516,2.269952684441942,-1.1033770222815462,-0.9316347626354128,-1.1360762378743514,0.8280586395299003,-0.29101998773115184,1.0837580026432476
东港区,2023,10,1,0,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.2203688881020165,1.0818317761989726,-0.33967095014658516,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.3327147814661167,0.0954936141581236,-0.4564204299054273,-1.0844759643126047,-1.3856068079223902
东港区,2023,12,1,0,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.2203688881020165,1.0818317761989726,-0.33967095014658516,-0.33967095014658516,2.269952684441942,-1.1033770222815462,1.73197634203982,-0.21324476117122443,0.17798965122162266,-0.2694997252712798,-0.74674873838486
东营区,2022,12,1,0,0.4497517709589887,-0.7959678909887529,0.8558767080047904,0.43667271196314317,-0.7755008708669238,0.4497517709589887,0.4497517709589887,-0.7959678909887529,0.8558767080047904,0.03383727388096036,1.4328951626453785,-0.7275421740522916,0.26414875687574746,1.3858458101317093
东营区,2023,1,1,0,0.4497517709589887,-0.7959678909887529,0.8558767080047904,0.43667271196314317,-0.7755008708669238,0.4497517709589887,0.4497517709589887,-0.7959678909887529,0.8558767080047904,-1.4084858702380572,-1.3323022267772162,-0.2997716517520029,-0.7473171761895787,0.0767901069616255
东营区,2023,3,1,0,0.4497517709589887,-0.7959678909887529,0.8558767080047904,0.43667271196314317,-0.7755008708669238,0.4497517709589887,0.4497517709589887,-0.7959678909887529,0.8558767080047904,0.7181754443638573,-0.5415712017066843,-1.1981740083202765,1.2213341010830996,-1.3971568197734694
东营区,2023,4,1,0,0.4497517709589887,-0.7959678909887529,0.8558767080047904,0.43667271196314317,-0.7755008708669238,0.4497517709589887,0.4497517709589887,-0.7959678909887529,0.8558767080047904,-1.0450659447696216,-0.22703951809751882,-0.9043097359936211,-0.9975831893752148,0.6354893497800403
东营区,2023,5,1,0,0.4497517709589887,-0.7959678909887529,0.8558767080047904,0.43667271196314317,-0.7755008708669238,0.4497517709589887,0.4497517709589887,-0.7959678909887529,0.8558767080047904,0.8961535528095247,1.1161140906437914,-0.7398929301475244,1.4750348366004806,-0.10964436855735624
东营区,2023,6,1,0,0.4497517709589887,-0.7959678909887529,0.8558767080047904,0.43667271196314317,-0.7755008708669238,0.4497517709589887,0.4497517709589887,-0.7959678909887529,0.8558767080047904,-0.7552969002376627,1.0757111773484225,-0.4226398111212592,-0.8762711633041856,0.7229287922938786
东营区,2023,7,1,0,0.4497517709589887,-0.7959678909887529,0.8558767080047904,0.43667271196314317,-0.7755008708669238,0.4497517709589887,0.4497517709589887,-0.7959678909887529,0.8558767080047904,1.4970999918093781,-0.23266621210544106,1.689909793059429,0.2633214412890593,1.4344620840139426
东营区,2023,8,1,0,0.4497517709589887,-0.7959678909887529,0.8558767080047904,0.43667271196314317,-0.7755008708669238,0.4497517709589887,0.4497517709589887,-0.7959678909887529,0.8558767080047904,0.10030538155986515,-0.2651888763740232,0.5848110307543462,-1.7171387094585604,-0.7304797437556901
东营区,2023,10,1,0,0.4497517709589887,-0.7959678909887529,0.8558767080047904,0.43667271196314317,-0.7755008708669238,0.4497517709589887,0.4497517709589887,-0.7959678909887529,0.8558767080047904,1.0801902889453296,-0.41437341398994265,1.4632643398536331,0.9415618818974006,0.9529816055780096
东营区,2023,12,1,0,0.4497517709589887,-0.7959678909887529,0.8558767080047904,0.43667271196314317,-0.7755008708669238,0.4497517709589887,0.4497517709589887,-0.7959678909887529,0.8558767080047904,1.4953478838493641,-0.041309835867167057,1.4714429153210398,-1.3258834388066625,-0.9380072704655936
东阿县,2022,12,1,0,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-0.10410634130681073,-0.9818711649853566,0.22420133753087418,0.22420133753087418,-0.7573218333152567,0.6566298574079863,0.5545412528920931,-0.23875318463417164,-0.8772894947528833,0.07701082799398226,-1.2015716941401136
东阿县,2023,1,1,0,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-0.10410634130681073,-0.9818711649853566,0.22420133753087418,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-0.4874497647718058,1.5153852741233274,-1.1471382651918558,0.2956715888764876,-0.19142254204218032
东阿县,2023,3,1,0,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-0.10410634130681073,-0.9818711649853566,0.22420133753087418,0.22420133753087418,-0.7573218333152567,0.6566298574079863,1.6900701151524367,0.016337695993933317,-0.007280864287061347,0.2537377757305492,-1.3001509965157538
东阿县,2023,4,1,0,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-0.10410634130681073,-0.9818711649853566,0.22420133753087418,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-1.4751407901685216,1.5801184276149016,0.24717142619378504,0.6532590503958551,1.354931547032489
东阿县,2023,5,1,0,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-0.10410634130681073,-0.9818711649853566,0.22420133753087418,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-0.5407048435522521,-0.12168676140178251,0.004730841074734963,-1.5422355025221457,0.9915152500423872
东阿县,2023,6,1,0,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-0.10410634130681073,-0.9818711649853566,0.22420133753087418,0.22420133753087418,-0.7573218333152567,0.6566298574079863,0.2933851215324677,-1.571665273497397,-1.1372181472653249,1.41934893225597,1.3351490327144793
东阿县,2023,7,1,0,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-0.10410634130681073,-0.9818711649853566,0.22420133753087418,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-0.6590939613261612,-0.5979927712499767,0.7869843504228137,-0.8354990751768248,-0.41944351907817146
东阿县,2023,8,1,0,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-0.10410634130681073,-0.9818711649853566,0.22420133753087418,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-1.15025904913519,1.3450750823124975,-0.620626533677352,0.8429495033885002,-1.3485008428264598
东阿县,2023,10,1,0,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-0.10410634130681073,-0.9818711649853566,0.22420133753087418,0.22420133753087418,-0.7573218333152567,0.6566298574079863,1.1382833969854196,-0.3808272914213104,0.5764396214497189,0.8327923060347312,-0.7259138585714942
东阿县,2023,12,1,0,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-0.10410634130681073,-0.9818711649853566,0.22420133753087418,0.22420133753087418,-0.7573218333152567,0.6566298574079863,-0.9094086042678404,0.5307925054573179,0.7506819303241299,1.682038397870686,-1.2109424555333401
临朐县,2022,12,1,0,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.2329807528696486,0.3595357467844574,-0.14065684429403932,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,0.9213716692848505,0.4023858056852987,0.028176320230887803,-0.03117007404618116,1.3388163056089128
临朐县,2023,1,1,0,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.2329807528696486,0.3595357467844574,-0.14065684429403932,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.171685480870143,0.10817507415186323,-1.276089067659631,1.5944317392729694,-1.0948629635198535
临朐县,2023,3,1,0,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.2329807528696486,0.3595357467844574,-0.14065684429403932,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,0.20979586062946373,1.3006672137791488,0.7710547006262457,0.734414515750895,-0.9253201340832475
临朐县,2023,4,1,0,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.2329807528696486,0.3595357467844574,-0.14065684429403932,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.6639731643479663,-1.0559707639482552,-1.226993869498922,-1.204336084723421,-0.8216173665304061
临朐县,2023,5,1,0,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.2329807528696486,0.3595357467844574,-0.14065684429403932,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-0.5683107579246758,-1.7224886170213558,-0.5949180404193894,-1.7199919577713088,0.5659882071272586
临朐县,2023,6,1,0,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.2329807528696486,0.3595357467844574,-0.14065684429403932,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.3794795083763038,-1.7260497582170018,-0.8146764214483347,0.8709112491740926,-0.432965863672931
临朐县,2023,7,1,0,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.2329807528696486,0.3595357467844574,-0.14065684429403932,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-0.30210747754733075,0.8133231682186995,1.0437611921456187,-1.6507241609860055,-0.34637210937155216
临朐县,2023,8,1,0,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.2329807528696486,0.3595357467844574,-0.14065684429403932,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-0.31383378863705513,0.96585885221131,-0.45187289844999506,1.5888333349442991,1.6327125647890706
临朐县,2023,10,1,0,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.2329807528696486,0.3595357467844574,-0.14065684429403932,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.3285949690012424,-0.7058753799823326,-0.578587227089606,-0.45162358710280265,1.1271873790544296
临朐县,2023,12,1,0,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.2329807528696486,0.3595357467844574,-0.14065684429403932,-0.14065684429403932,0.6597002813796023,-1.0535662597117412,-1.6378025462113783,0.27425292519248584,0.7987760139665749,-0.6887469811374245,-0.6269769890576145
临沭县,2022,12,1,0,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-0.11914330650959763,1.2882020703174055,0.3104409858479281,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-0.6595964644878736,1.3426152897665249,-0.8742455606679176,1.6296236609813834,1.6201354786486966
临沭县,2023,1,1,0,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-0.11914330650959763,1.2882020703174055,0.3104409858479281,0.3104409858479281,1.9736662422784716,-0.20676999491351158,0.6537521375190868,-0.942306201030889,-0.1680763129719443,-0.6772106351419588,0.29711304317499193
临沭县,2023,3,1,0,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-0.11914330650959763,1.2882020703174055,0.3104409858479281,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-1.6653682201151048,0.5441175583841447,0.5325842580721172,0.8754583888104107,1.4095960335914852
临沭县,2023,4,1,0,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-0.11914330650959763,1.2882020703174055,0.3104409858479281,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-0.2520035288957284,-1.3472697294818627,1.6037283187736593,0.5668000794798568,-0.37134763769914303
临沭县,2023,5,1,0,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-0.11914330650959763,1.2882020703174055,0.3104409858479281,0.3104409858479281,1.9736662422784716,-0.20676999491351158,0.45311369626975584,-1.3711592461872442,-1.5179001627689288,1.1385060090685872,-0.1645126674070624
临沭县,2023,6,1,0,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-0.11914330650959763,1.2882020703174055,0.3104409858479281,0.3104409858479281,1.9736662422784716,-0.20676999491351158,0.21221322925678246,0.8954429602932413,1.5213321633098749,0.004994328866860758,-0.7819095482130457
临沭县,2023,7,1,0,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-0.11914330650959763,1.2882020703174055,0.3104409858479281,0.3104409858479281,1.9736662422784716,-0.20676999491351158,0.38386568474655763,-0.4056507847986865,-0.5236339913788741,-0.07319553343699227,-0.9351269743678184
临沭县,2023,8,1,0,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-0.11914330650959763,1.2882020703174055,0.3104409858479281,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-1.4447449396999286,-0.44897273804588683,1.6901882067864051,0.717281919693063,-0.49546372429211394
临沭县,2023,10,1,0,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-0.11914330650959763,1.2882020703174055,0.3104409858479281,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-1.266491498147263,0.25445280699440975,1.4230404083039805,-0.5171270804832151,0.8070044393185517
临沭县,2023,12,1,0,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-0.11914330650959763,1.2882020703174055,0.3104409858479281,0.3104409858479281,1.9736662422784716,-0.20676999491351158,-0.29233780195503206,-0.4458522563784859,-0.14946910152781123,0.00029210124119399985,-1.3660268151048816
临淄区,2022,12,1,0,0.9937229517226196,-0.2935691412333028,1.0551216584428027,1.9431527586874064,-0.7755008708669238,0.9937229517226196,0.9937229517226196,-0.2935691412333028,1.0551216584428027,-1.287251847347767,-0.5423426464744978,-1.4386412262970731,-1.4681250499088043,0.17436736893026
临淄区,2023,1,1,0,0.9937229517226196,-0.2935691412333028,1.0551216584428027,1.9431527586874064,-0.7755008708669238,0.9937229517226196,0.9937229517226196,-0.2935691412333028,1.0551216584428027,-0.5554724663004025,0.6025397537081554,0.00586696928313634,0.7751270591849011,1.084314457540348
临淄区,2023,3,1,0,0.9937229517226196,-0.2935691412333028,1.0551216584428027,1.9431527586874064,-0.7755008708669238,0.9937229517226196,0.9937229517226196,-0.2935691412333028,1.0551216584428027,0.10579092338863097,-0.6859624981489868,-1.5416017898777408,0.3382976657006699,0.07822371644554639
临淄区,2023,4,1,0,0.9937229517226196,-0.2935691412333028,1.0551216584428027,1.9431527586874064,-0.7755008708669238,0.9937229517226196,0.9937229517226196,-0.2935691412333028,1.0551216584428027,0.47910640873905236,-0.8169321759666455,0.18329454543289975,-1.4390473285940504,1.1135805591676946
临淄区,2023,5,1,0,0.9937229517226196,-0.2935691412333028,1.0551216584428027,1.9431527586874064,-0.7755008708669238,0.9937229517226196,0.9937229517226196,-0.2935691412333028,1.0551216584428027,-0.7381308053514196,0.48637529509165683,-0.6363344805291293,1.3704452920253916,0.8150708511772016
临淄区,2023,6,1,0,0.9937229517226196,-0.2935691412333028,1.0551216584428027,1.9431527586874064,-0.7755008708669238,0.9937229517226196,0.9937229517226196,-0.2935691412333028,1.0551216584428027,-0.5575863533330099,-1.6483981963405745,1.3354748666123049,0.7540088442515465,1.106391998652814
临淄区,2023,7,1,0,0.9937229517226196,-0.2935691412333028,1.0551216584428027,1.9431527586874064,-0.7755008708669238,0.9937229517226196,0.9937229517226196,-0.2935691412333028,1.0551216584428027,-1.6715374221582837,-1.507851683725933,-1.696244763389111,-1.4993278822922926,1.14553338588129
临淄区,2023,8,1,0,0.9937229517226196,-0.2935691412333028,1.0551216584428027,1.9431527586874064,-0.7755008708669238,0.9937229517226196,0.9937229517226196,-0.2935691412333028,1.0551216584428027,-1.5251115708459626,0.6856321106300466,-1.60754164369536,1.2729970570220976,1.179430450358959
临淄区,2023,10,1,0,0.9937229517226196,-0.2935691412333028,1.0551216584428027,1.9431527586874064,-0.7755008708669238,0.9937229517226196,0.9937229517226196,-0.2935691412333028,1.0551216584428027,-1.1991501625415812,-1.1196315388716582,1.6968420837449691,-0.6167242095154248,-0.8025461802615443
临淄区,2023,12,1,0,0.9937229517226196,-0.2935691412333028,1.0551216584428027,1.9431527586874064,-0.7755008708669238,0.9937229517226196,0.9937229517226196,-0.2935691412333028,1.0551216584428027,1.2820120231926975,-1.1275880699869978,-0.9229486477715497,0.828176437284132,1.0198431639924619
临邑县,2022,12,1,0,0.011919827069109384,-1.5688890444586758,0.8890838830513271,-0.4435157067831008,-1.704167194399872,0.011919827069109384,0.011919827069109384,-1.5688890444586758,0.8890838830513271,-0.06368062911265657,1.1128523410934863,-1.2213431120525393,-0.10418142355890073,-0.17718118019926216
临邑县,2023,1,1,0,0.011919827069109384,-1.5688890444586758,0.8890838830513271,-0.4435157067831008,-1.704167194399872,0.011919827069109384,0.011919827069109384,-1.5688890444586758,0.8890838830513271,0.9247236812437832,-1.069185028207979,0.4320459580500583,-0.4686603359734332,-0.8773581491467228
临邑县,2023,3,1,0,0.011919827069109384,-1.5688890444586758,0.8890838830513271,-0.4435157067831008,-1.704167194399872,0.011919827069109384,0.011919827069109384,-1.5688890444586758,0.8890838830513271,-0.48713218114016144,-1.622987801779649,1.596994667302792,0.989953138790371,1.610242061878205
临邑县,2023,4,1,0,0.011919827069109384,-1.5688890444586758,0.8890838830513271,-0.4435157067831008,-1.704167194399872,0.011919827069109384,0.011919827069109384,-1.5688890444586758,0.8890838830513271,-1.5016474448137238,-1.7317294126760612,0.14012077177412713,1.4010272110459374,0.6648404954078359
