County,Year,Month,Latitude,Longitude,Temperature,Humidity,Rainfall,WS,WD,Pressure,Sunshine,Visibility,Temperature_MA,Humidity_MA,Rainfall_MA,Pressure_MA,Value_Class,Has_Occurrence
历下区,2020,1,36.65,117.02,-1.0746971203568456,-1.2129979201179886,-0.9474100368223953,0.9196346318716776,-0.8548696168489989,-0.3952363062638318,-1.3612623994461786,-0.921707447251238,-1.1683547023525196,-0.8195002708434447,-1.0966348650873012,-0.31462314165079186,1,0
历下区,2020,2,36.65,117.02,-0.3555050860422989,-0.9054471394662396,-0.9474100368223953,0.8256856356340605,-1.6833467854993085,0.5596651778971563,-0.9445781095030665,-1.0522697702276178,-0.3189268157885616,-1.213629999429339,-0.9445672793569827,0.8150156968439153,1,0
历下区,2020,3,36.65,117.02,0.027052783129282804,-0.07978534951850991,-0.34434640711120734,-1.382441568075093,-0.7115949525277965,-0.02133413155197075,-1.1619264416515256,-0.3254061320953795,0.06596094815304374,0.10694072326063118,-0.2179654811396621,0.16922566730710278,1,0
历下区,2020,4,36.65,117.02,0.7103355973938587,0.6688136650153497,0.7997477706233851,0.9016514469323161,0.7741472337572628,-0.4841117798876697,-1.3349554989484216,-1.4551416801522576,0.7202332053359227,1.1015907274408738,0.883508427554374,-0.644910958878295,1,0
历下区,2020,5,36.65,117.02,1.621116478062989,0.2813772978411589,1.7142543571109714,-1.5746414094767478,-0.07727634259538747,-0.41028492170493264,-0.9311191527310116,1.480011012037658,1.7543736824205092,0.4148085158931101,1.7691681498096359,-0.571153764716574,1,0
历下区,2020,6,36.65,117.02,1.4767511893100238,0.8443112978778204,2.047026050662695,1.7312373852745262,1.4459963070693436,-0.3229686275769751,0.4461925823939147,-1.1131929830776932,1.4721852267461868,0.8417608847988958,2.1394030906725523,0.05995631726663089,1,0
历下区,2020,7,36.65,117.02,1.694804635210904,0.3453717465558702,0.9886412789375477,-0.3214132563633748,-1.4785042625805438,1.6681230134169023,0.9010808697043343,-0.05610505345455135,1.4798127281748161,0.2502414000708734,0.7478599698755044,1.3180957499192274,1,0
历下区,2020,8,36.65,117.02,0.9283604218725701,0.7709522533653341,0.5254583506288907,-0.4782179436210369,-1.6969993337414626,-1.1981711129866404,-0.7864323573349575,-1.5842505456558618,0.9547112143093105,0.8787120807573925,0.432471561341743,-1.1455951623815512,1,0
历下区,2020,9,36.65,117.02,-0.23489229426238833,-0.20724431974292662,-0.4112972696441967,-1.1068760887799929,-1.523801693519719,-1.6363620324286314,0.04374047305110207,-0.17549346392670045,-0.005977707835383525,0.061390195970557504,-0.3630270759967873,-1.5761113902436166,1,0
历下区,2020,10,36.65,117.02,-0.7152308342433232,-0.24325847939251166,-0.9474100368223953,-0.2578290968485731,0.5437515314489838,-0.407790159401273,0.8856973417710449,1.1885913545470126,-0.684782484871301,-0.4711336076235056,-1.0752412090247754,-0.6151441339898521,1,0
历下区,2020,11,36.65,117.02,-1.256382957961526,-0.7959241931054428,-0.9474100368223953,1.5396541887908484,0.38286441795298215,0.1380401926734853,-0.5000801752221704,1.1273722660429264,-1.3192802366162126,-0.45099295938363104,-1.0763845296501067,0.18494704680742946,1,0
历下区,2020,12,36.65,117.02,-1.2698888682379001,-1.7952101926799335,-0.9474100368223953,-0.8100055717557136,0.11383506949243259,-0.03002879067878253,-1.2029748432484595,0.7016309381873085,-1.2129344890300853,-1.7042807725270197,-0.8295384989286422,0.943038374888878,1,0
历下区,2021,1,36.65,117.02,-1.1406327696841054,-0.6128788923937163,-0.9474100368223953,-0.5739152039030975,1.616768012804474,-0.09939643511070756,0.77183501750208,0.7186179643384828,-1.2754536887171009,-0.5336371252984443,-0.9366799828457847,-0.32058735311733927,1,0
历下区,2021,2,36.65,117.02,-0.6659953179123387,-0.6820425876805306,-0.9474100368223953,1.5156147338722823,-0.41242663982219124,-0.2659810296266964,0.9990782475848121,0.009660626817097211,-0.8360742469337272,-0.3854184279417458,-0.7992421429376668,-0.5435818597804047,1,0
历下区,2021,3,36.65,117.02,0.2687608197732978,0.0442872505853678,-0.4355695958881887,1.1538366864996183,-1.693938331040415,0.15026742318026443,-1.5511570328941309,-1.041358722214325,0.21326505704410292,-0.1400075871917965,-0.5156556699130675,0.0017077286471412015,1,0
历下区,2021,4,36.65,117.02,0.5858069991424376,-0.5348615146587808,0.7837356630082377,-0.7097919785818646,1.7039887571261496,-1.3779897595507573,-0.15242853746682872,1.68714549640087,0.5800638152671644,-0.7519647374290209,0.9310693401549331,-1.5995078567585315,1,0
历下区,2021,5,36.65,117.02,1.399395717026332,0.10044529440498945,0.8981306077761582,0.9267869031419967,-0.18933085909439987,-2.456487505452772,-0.5586556920277929,-1.4593682071870515,1.3215116002829081,-0.12752917188991977,0.7041277723843153,-1.9751764448119558,1,0
历下区,2021,6,36.65,117.02,1.2135186588215952,0.16676089003414063,1.4292986367922822,-0.5929934237124317,-1.516518610009813,-1.1677817201041454,-1.5988363766191644,-0.9446932318010486,1.034275915186874,-0.06931564148762978,1.4716559891181589,-0.8966347670464735,1,0
历下区,2021,7,36.65,117.02,1.1333331415749672,1.4812697830302355,1.2100953852111525,0.7963316396277063,-1.603773649925752,1.0225562821744536,-1.0358907055702349,-0.8194396255466102,1.196469353804042,1.1456919536380468,0.9226939345967685,1.672626785218177,1,0
历下区,2021,8,36.65,117.02,0.4741373595781529,0.06060167529697713,1.0339297506705598,0.4135550323292232,0.6562923849038582,0.8517639601795344,-0.647424731467744,-0.6913147619129965,0.465150037928594,0.24687918202223486,0.717755267028616,1.001600594096162,1,0
历下区,2021,9,36.65,117.02,0.22382386649687452,-1.5720643218300236,-0.41892506204485,-0.6410496090161892,0.6918305246828225,0.5921082556532606,-0.8403653522908532,-1.398347444205548,0.19052519848142427,-1.6484364532863196,-0.639488966297283,0.8285674539623378,1,0
历下区,2021,10,36.65,117.02,-0.6391549549903884,-1.1334925250511012,-0.9474100368223953,1.306593669562886,-0.040382054084003444,-0.5873740810733424,-1.4503148899701488,0.708316673532489,-0.6900441404608142,-0.8214736324772186,-0.9646237761058467,-0.3476255439971867,1,0
历下区,2021,11,36.65,117.02,-1.2442814064059293,-0.27136227125437334,-0.9474100368223953,1.0248156451878765,1.3987165577076401,0.15034373445038396,0.6917142399937175,-0.050475585647286846,-1.2961932766684845,0.08276537401880699,-0.9573525063440959,-0.250829550741638,1,0
历下区,2021,12,36.65,117.02,-1.3003650482083595,-1.7495897761800758,-0.9474100368223953,-1.5772849268840017,0.316845509332018,-0.35501157957457463,0.642920696274966,0.7293593552465447,-1.2699919726237532,-1.9382095718642638,-0.9459421389511091,-0.08624458123557623,1,0
历下区,2022,1,36.65,117.02,-1.0259265847480026,-1.1914424561025903,-0.9474100368223953,0.7654046670618162,-1.1457880369799733,-0.5450601207123655,0.8661771900433175,0.11767511046092004,-1.0990671420108316,-0.9371475484795362,-0.927982095096772,0.19208724122583345,1,0
历下区,2022,2,36.65,117.02,-0.5191871506133714,-1.0488549968392333,-0.9474100368223953,1.3679887221961535,0.8558817676964764,-1.0971489608204748,-0.10851468286878005,1.2775278175318237,-0.5489820852446907,-0.8548389900325958,-0.9191197050441057,-1.3688520060582927,1,0
历下区,2022,3,36.65,117.02,0.26296209655705344,-0.33518154149184987,-0.3016436320651951,-1.4149871517535892,0.9612291700311948,0.8301047372109714,-0.4734076322949934,-1.3239619504365088,0.06893512178567272,-0.3449114439767367,-0.2531547451148063,0.934842706797763,1,0
历下区,2022,4,36.65,117.02,0.8779207715700332,0.4438129713116477,0.7358096597738814,-0.10896066994862956,0.5273345778965479,2.1633204376818234,0.5833294277215515,-0.9128700534092555,0.9556266144275045,0.6301659717499448,0.7984226087801173,1.479089517483197,1,0
历下区,2022,5,36.65,117.02,1.2230944930019212,0.19931832759661106,1.6290011139908784,0.4578468154715647,0.7919138030054474,1.372814931470116,1.684701166170153,0.38128736855932943,1.251186271058368,-0.3169630452909513,1.4107214703736606,0.7062473111379145,1,0
历下区,2022,6,36.65,117.02,1.3140880850373284,2.222094354007579,1.8411933787385761,0.978591657403235,1.2414779782465886,-1.3815640720378968,1.413167085629586,1.2245378840444834,1.4060986063759864,2.0531684035730793,2.025134344283543,-1.3067103588311502,1,0
历下区,2022,7,36.65,117.02,1.2160781051008729,1.3597471252876805,1.615101247752594,-0.33763600669143345,0.409787227589538,-0.7089006921104121,-1.3010830519130232,-1.207356035227164,1.2652911303929781,1.3166175618129479,1.271647488503663,-1.186488577180859,1,0
历下区,2022,8,36.65,117.02,0.5313549728174646,0.3708652459520217,0.7666019455661426,0.9571254367694134,0.9482066877812471,-0.30610772815189646,1.3410023300916911,1.0489987566399734,0.5883304976809047,0.5659995517730061,0.7341120882314475,0.17399060821556156,1,0
历下区,2022,9,36.65,117.02,0.09337396346909067,-0.5321618048551044,-0.2196481383822692,-1.218506508286499,1.4380639394360515,-0.1361223728687045,-0.42849966408169354,1.5573933052398201,0.22914567738213143,-0.4288284800522906,-0.13945539467309015,-0.049484852954421114,1,0
历下区,2022,10,36.65,117.02,-0.7196008666550064,-0.5955188853347111,-0.8744005370214367,0.7392612576526417,0.7449020830269354,1.2178057572121974,-1.3642594685966436,-0.7754449863610736,-0.6540547755832264,-0.8548837152737417,-0.7555815927950282,1.1745515876218722,1,0
历下区,2022,11,36.65,117.02,-1.1149549401472119,-1.193303660560028,-0.9474100368223953,-0.30364912892352386,1.4670978891135558,1.0086645385937782,1.46836311940149,-1.0165567869972416,-1.0734034911658001,-0.8176392715937006,-1.0147407135085678,0.12169064636516531,1,0
历下区,2022,12,36.65,117.02,-1.2487005220860283,-0.48306233210996924,-0.9474100368223953,0.8621685743354556,1.1218047608544057,2.2721162172483544,-0.34640968655922383,-0.20303799351414567,-1.4364942310446955,-0.40219999781417093,-0.82566294085934,1.9988971462281664,1,0
市中区,2019,1,34.86,117.56,-0.9530121110496597,-0.6694787177547359,-0.9474100368223953,-0.6725641267912679,-0.765682270383163,2.2486134881071798,0.6912601842709125,1.1434478949379,-0.9985693716486664,-0.6920836110205245,-0.8954312184219738,2.736896284094021,1,0
市中区,2019,2,34.86,117.56,-0.8535746351507211,-0.5376196580212468,-0.9474100368223953,1.6982989424280541,0.36349089733236073,-0.8818811639838494,1.140240879410045,-0.963954738587472,-0.8208306578152041,0.21332943965313786,-0.6845588349414862,-1.3030588388087527,1,0
市中区,2019,3,34.86,117.56,0.2013874598381575,0.11274505123061616,-0.0877259727723714,0.18406971249850676,-1.7224216785331379,-0.28163624520111563,-0.44929817654997295,0.7590628493745367,0.18112702968113983,-0.15886905243791966,-0.1333950019131378,-0.1052077916766748,1,0
市中区,2019,4,34.86,117.56,0.6238101958952752,0.6133951537160641,0.4400076429243266,-1.288572729034519,1.5551088301506477,1.6946493979025332,-0.4770436267144001,1.6380917083821227,0.6171443590384021,0.5562171749724582,0.6174982597395428,1.3474921209587394,1,0
市中区,2019,5,34.86,117.56,1.0543371075152213,1.4404602184025976,1.620895517986717,-0.41154031273404607,0.45520506722826753,-1.3418829916755692,1.4823066520272463,0.4798758675130347,1.0175503905220507,1.9719803111542231,1.616844539006788,-1.5426950430233792,1,0
市中区,2019,6,34.86,117.56,1.8088123991878042,0.9171145778401251,1.9482903837204995,-0.928836954751059,0.3234200251895257,1.5044879909316653,1.6970274692412033,-0.29054285026941457,1.7964773907298581,0.4192561291103973,1.9768257408910368,1.1809057875675482,1,0
市中区,2019,7,34.86,117.56,1.5986510152296365,0.5794473527622632,1.4206454256025538,0.554792921927998,1.2002074810319185,0.6796768187844269,-0.603472479244166,-0.021385170167147572,1.4446122904030925,0.4599511829164957,1.3689246398377037,0.6118049771290183,1,0
市中区,2019,8,34.86,117.56,0.48965111769192,0.9016315295945803,0.9992008879903312,0.3455449141167152,-0.022119069190160788,0.5111771679657976,1.0007889513140173,-0.5319736161682893,0.44609952077138215,0.7711967645147159,1.1875830076650253,0.5978476616707018,1,0
市中区,2019,9,34.86,117.56,-0.10836340827880338,0.6982775340684378,-0.21532712568851956,-1.3729212935656807,-0.14069223537951053,0.2986195288629308,0.26605361056111915,-1.6178529733035671,-0.07221766686961603,0.2841747934503808,-0.3586755447935306,-0.10915962360135008,1,0
市中区,2019,10,34.86,117.56,-0.7108425884129889,0.1866647009415127,-0.9474100368223953,-0.2014462935307518,-1.6783915350546696,0.7176765123367441,1.410052461700286,-1.3141057594298182,-0.5603282594168156,-0.092436747703373,-0.9449976700400411,1.1421473841791694,1,0
市中区,2019,11,34.86,117.56,-0.9258911470299277,-0.3340011014992076,-0.9474100368223953,-0.9038794760019722,1.0677447070907504,1.6797313638810147,0.1353217216179304,-1.2947786821373153,-0.9450737699191469,-0.5859661064852802,-1.030960010519087,1.062532819319393,1,0
市中区,2019,12,34.86,117.56,-1.3413827362061062,-0.47171536069823866,-0.9474100368223953,-0.9356931178879232,1.6191525470329056,-1.6849260809955482,0.19118815183883842,-0.006279442631827858,-1.2917682566346274,-0.6284812486528968,-0.7376278684895144,-1.1926215599677976,1,0
市中区,2020,1,34.86,117.56,-1.2967925549522716,-0.6324004730691731,-0.9474100368223953,0.7867274446998346,1.4889189230566837,-0.7454349490181772,1.3941831607898167,-1.6415261507372712,-1.4661584656560072,-0.32829748634497274,-0.9698986137670563,-1.1534790488533289,1,0
市中区,2020,2,34.86,117.56,-0.6493754841422609,-1.1945215648387433,-0.9474100368223953,-1.2940613910156131,-0.848842282498152,1.124893843236765,1.4723869958836946,-1.7268733169461983,-0.4981256353280683,-0.8960845158041141,-1.145275665419129,1.6248217792844348,1,0
市中区,2020,3,34.86,117.56,0.45114411833679974,0.02820968552595124,-0.03842554776481715,-1.14830182526241,0.8294797841364133,-0.19173666263702518,0.5970385570089769,0.3150834935804419,0.4457544915264866,-0.28676934609941923,-0.3666003720516773,-0.0896152007634395,1,0
市中区,2020,4,34.86,117.56,0.4693170696015448,0.5537052449595602,0.5140333325171069,0.6959651244282467,0.756931369845256,-1.1457627023013814,1.0664180785175137,-1.3207415108447895,0.4323377371253301,0.7007433667270663,0.16860274836752262,-1.3247443379455783,1,0
市中区,2020,5,34.86,117.56,1.1807690981620067,2.0790952222297965,1.6535776386472474,1.1741773439593997,-0.0927791701455765,-1.6033030428721606,0.7034314279079508,0.43126995265285717,1.1745347360493914,1.90830410170848,1.4246320781414936,-1.5883795481382001,1,0
市中区,2020,6,34.86,117.56,1.4174008895969106,1.5007414324815873,1.4437302759234516,-0.595785220176103,-0.6549472114333358,-0.07692370402203393,1.6725032812137182,1.405768011507157,1.3545657590673363,1.9482782663383462,1.5312195089247242,0.5131937664096088,1,0
市中区,2020,7,34.86,117.56,1.4461436431432237,1.4762449795300903,1.1446613780228145,0.386905751522253,0.38077714490726794,1.749497082293437,-0.9801645954402538,1.547922300601337,1.137181350167897,1.0644829037905208,1.1717462015826505,1.04818425724616,1,0
市中区,2020,8,34.86,117.56,0.9794771055189427,0.01717390996884646,0.753911349008816,-1.1617148410464224,-0.35437995410524437,-0.8312230295934286,-1.357475398192068,-0.08470750378905816,1.1295268431923446,-0.3461710354530881,0.9157131100190625,-1.5189917369294297,1,0
市中区,2020,9,34.86,117.56,0.2033800158954454,0.005643886391154479,0.13874753993820838,-0.9855677056621046,-0.2014725923956714,-2.2685052260927887,0.8984962565517529,-0.6733209592658806,0.28601880842754074,-0.5002759152105386,0.4615234572065746,-1.9756487635666014,1,0
市中区,2020,10,34.86,117.56,-1.0174234923863374,-0.3292388379531894,-0.9474100368223953,-0.7789257643332208,-1.0249110913480768,-0.014309578690858691,-1.3974643406173328,-0.5841989542978827,-1.0210012017862558,-0.803276924879801,-0.7071709756532933,0.53374460130766,1,0
市中区,2020,11,34.86,117.56,-0.8695912426328241,-0.757340158551519,-0.9474100368223953,-0.32496124041575963,-0.03120610253965945,0.7858615560424638,0.39155370928036964,0.8042806131796274,-0.9073155930994047,-0.9268339923465779,-0.8917563367326192,0.5311363456381464,1,0
市中区,2020,12,34.86,117.56,-1.3088918685451556,-1.6557137128123172,-0.9474100368223953,-0.46250129954933905,-0.16024801074142586,-0.7425544900336558,-1.690318390744625,-1.3351718026685022,-1.2540992478513346,-2.15274016654663,-0.896294351003304,-0.38312776764173034,1,0
市中区,2021,1,34.86,117.56,-1.055005144396969,-0.9432687215565934,-0.9474100368223953,1.4607874252537925,1.2361404824836322,-0.20574004491932138,-0.4477467879190829,0.4382924219554206,-0.9804649747002554,-1.020915819012942,-1.0633092038769918,0.4745668813892557,1,0
市中区,2021,2,34.86,117.56,-0.6857862976970042,-0.48476579647068835,-0.9474100368223953,0.047747799236756545,1.3740612625933253,-1.60606547048208,-0.3730550967855335,-1.1123186810035068,-0.7552847313751246,0.09999895361308193,-1.1747497510602596,-1.5949428922812576,1,0
市中区,2021,3,34.86,117.56,0.2863620573304504,-0.05255027395538161,-0.0458845664517895,0.04574371075330253,0.24263066421139104,-0.8338545451711357,-0.9931662387404055,1.519177959716424,0.2633601125136741,-0.013591839043202159,-0.0820257624183767,-0.7749344315157457,1,0
市中区,2021,4,34.86,117.56,0.7738403643101813,-0.5562955972316692,0.20429574187907149,-0.9886446936884545,-0.6035913995667619,1.1810738757542747,-1.0970426600387468,-1.0966793207011556,0.900420104711331,-0.3178999582226783,0.006771409391756029,1.1845670173808622,1,0
市中区,2021,5,34.86,117.56,0.9176134829816893,1.7554857631521008,0.8059773609660037,-1.1646941118901672,-0.12460960484202165,2.060940198675737,-1.377838948090113,-0.5452334960610655,0.9728424734426079,1.6802087265040335,0.5082720579253324,1.48301869725436,1,0
市中区,2021,6,34.86,117.56,1.598885703679231,1.4866414720370922,1.911337959667,-1.1429228781434295,0.9579059394151473,0.47662237807885305,0.7999807644695778,-0.5367911535063211,1.7469698977065744,1.879245575120659,1.8467706381138114,0.1833089005504094,1,0
市中区,2021,7,34.86,117.56,1.208262043952887,1.9642013160893663,1.6900909080932252,0.5433773054380413,-0.3232190437642952,1.2832268963867959,-0.7417254379575295,0.8655892562702446,1.2788584595801105,2.2507238872092863,1.5006795658014929,1.5525086347689419,1,0
市中区,2021,8,34.86,117.56,0.4668788929484797,-0.09851054116857334,0.6180219956978349,1.271473859012433,0.33502733324018164,-1.285007122880562,1.2226137172864089,0.9763565230283683,0.6171165827622258,0.478622178514936,0.3849518892035023,-0.8984373345351274,1,0
市中区,2021,9,34.86,117.56,0.13970774218659313,-0.4108761766711635,-0.34968612721573916,1.2675550968257387,0.5565555770592695,-0.5983937232320591,0.47504845919803845,0.5672672090065524,0.09788002240653049,-0.2913310125264542,-0.22491385961721727,-0.8893625816400815,1,0
市中区,2021,10,34.86,117.56,-0.7424856917747393,-0.36934400650366894,-0.9474100368223953,-1.7237204135326463,0.11067500019486153,-1.1508915114498521,-0.1421078049081678,-0.9719630419479646,-0.7897187205979297,-0.1841006774217705,-0.6769566324510193,-1.0400077240627557,1,0
市中区,2021,11,34.86,117.56,-0.9891515320117978,-0.6919854617759404,-0.9474100368223953,0.6580485233170846,-1.2754974578420415,0.7169057702504333,-1.4466974705481597,-1.113128978739814,-1.0706774495540496,-0.6172369813706627,-1.0365772055796953,-0.10336552489525275,1,0
市中区,2021,12,34.86,117.56,-0.9911995534679208,-0.027075709998296376,-0.9474100368223953,-0.6809425567911601,1.1758461806010372,0.7800905387549582,-0.9816932099821367,0.7967466735434366,-0.9164313755257453,0.059871345837205735,-0.8048026921293191,0.8201464476425326,1,0
市中区,2022,1,34.86,117.56,-1.0502879708274537,-0.26529394298268705,-0.9474100368223953,-0.8878870541280975,1.4320337072065052,0.6249368267980573,1.1154750407388003,-0.8451526340019329,-1.1383543299395378,0.1245849620643775,-0.8974628448054384,1.034653620800326,1,0
市中区,2022,2,34.86,117.56,-0.862839207679647,1.1238063468119193,-0.9474100368223953,0.7296535378858968,0.2523146026249067,-0.3689120035902916,-1.656447157065494,0.623532285379872,-0.8911317423259978,1.1874682437568946,-0.9612255257187893,-0.37557181800657463,1,0
市中区,2022,3,34.86,117.56,-0.23162333646062613,0.12769391191840354,0.1810703267675533,-0.10336066304048852,-0.3379153506585053,0.7802895130358671,1.6967338529420584,-1.2800865207911512,-0.16573498588629906,-0.04723393409406354,0.11120250945302948,0.33494816001273026,1,0
市中区,2022,4,34.86,117.56,0.5904629126749421,0.28691777424624787,0.5300834618777156,0.9623870249553543,-0.5414292168064196,-0.8931304405387025,0.02858138661520277,0.9613325756160901,0.6383827605225225,0.37447836352701414,0.6292991377545344,-1.300215635090084,1,0
市中区,2022,5,34.86,117.56,1.079870952763145,1.1173157496169641,1.6937618130116139,0.18612579896137718,1.6722479760668678,-0.13370022617090985,0.5384851358935548,-1.5788729462583977,0.9671530082363898,0.3973213089101567,1.473373925459121,0.003477433821046646,1,0
市中区,2022,6,34.86,117.56,1.5090591801373694,1.4010057659738013,1.1475984380525266,0.5131113482929319,0.9901016279128071,0.6632878247993186,-0.43610040290793,0.9735483876242657,1.5186995629912146,1.33452946326196,1.3172505309942037,0.5574128355334553,1,0
市中区,2022,7,34.86,117.56,1.1659266616780772,0.6068661093798793,1.0162122688007134,0.41957836858263,-1.3879004649511812,-0.5012448680722712,0.696572682100119,-1.387161911496331,1.1145803586341894,1.0413854731462784,0.8856192923656402,-1.1040692441196605,1,0
市中区,2022,8,34.86,117.56,0.7636367511188608,0.8299934811854892,0.802026584980273,0.7499082224306544,0.27250920034083514,1.7213717023805988,0.024787487884243287,-1.3171056669992263,0.647731917532157,1.2128528280299307,0.8887902675779936,1.1309248251832331,1,0
市中区,2022,9,34.86,117.56,-0.034030706582837966,0.38265468514971196,-0.3652932923431814,-1.0171967150863834,0.2597494351027959,-1.3162826925423432,1.4811141068546538,-0.556603371951205,-0.20911449408557004,0.27794527847599376,-0.5710380007214718,-1.1522407345905923,1,0
市中区,2022,10,34.86,117.56,-0.557502441769264,-1.3916811808561453,-0.9474100368223953,-1.0054708350459303,0.5293754012979136,0.8561756392807836,-0.04059353487574723,0.8072733473521276,-0.6096251946127512,-1.7754859452915497,-1.0162852779543299,0.9203751478510459,1,0
市中区,2022,11,34.86,117.56,-1.2607774439477775,-0.9587100469841507,-0.9474100368223953,-0.18087057915087348,-0.13597158893923045,0.020534749916872163,-0.27085863251773484,-1.0253829743712146,-1.3356851940046872,-1.2446717192383319,-0.9314653721078012,0.014088055794114552,1,0
市中区,2022,12,34.86,117.56,-1.4090278827953804,-1.539824828775273,-0.9474100368223953,-1.2247224225405142,-1.7259862007492905,0.12047039979733919,0.504974672273402,-0.25334951533811795,-1.2668105837080665,-1.0627975540337216,-0.8058085411468382,0.019403882370255695,1,0
槐荫区,2019,1,36.65,116.9,-1.2847214579231232,-0.815880773172339,-0.9474100368223953,-0.6725344182661301,-1.6286099372461162,0.45064870795677386,-0.07351357420667763,1.3106596148700018,-1.2927133900012266,-1.1430374682535798,-0.9332655919534024,0.5833502966285594,1,0
槐荫区,2019,2,36.65,116.9,-0.6819281735850321,-1.3046805887863206,-0.8925158413288865,-0.029740837180377643,1.4819657184102926,0.03981875475275201,1.1662150127981947,-0.4176510295617915,-0.6461550060897828,-1.0971156826277704,-0.9407120816412898,-0.3910001356481676,1,0
槐荫区,2019,3,36.65,116.9,-0.06182580440176425,-0.03259260531145691,-0.5949506604327138,0.6854248698469639,0.4594672113329664,0.5486448657010433,-0.6469834634656985,1.0563496384599202,-0.018509706893423086,-0.06991624677190672,-0.5778031665408662,0.6695846422251515,1,0
槐荫区,2019,4,36.65,116.9,1.0272546028577931,0.03160517855639548,0.6951949934806514,-0.6808660155812338,0.6076464491596794,-0.045185433570693025,-0.8419174578015296,1.5100955499639304,1.1022032345195238,0.2869536994471103,0.6657514504803069,-0.1055829297207351,1,0
槐荫区,2019,5,36.65,116.9,1.5795113559821679,0.4545996182224496,1.029943454857016,-1.578104889452716,0.734417085302924,-0.08207716034051857,1.6747406870006916,-0.5400581939293533,1.6316403316851973,0.7711595411686315,1.0930238102779,-0.709233495694911,1,0
槐荫区,2019,6,36.65,116.9,1.6216409771080458,0.652019245008148,1.148996325147093,0.7214207079882133,0.16074104813543644,0.5342749511284319,1.2010604755630616,-0.8627933440935296,1.693116094954146,0.3688958679327166,1.3128159562339428,0.24608200980527745,1,0
槐荫区,2019,7,36.65,116.9,1.2242845889582643,1.4886501079955259,1.4873635253469275,1.0657098862995908,-1.594499030067107,2.1855441336690733,-1.195116622685151,0.3083777110538758,1.0408522600309675,1.4538586908593245,1.400828413102431,1.8666373484036405,1,0
